Date/Time,OA_DB,Site Horizontal Infrared Radiation Rate per Area,Site Diffuse Solar Radiation Rate per Area,Site Direct Solar Radiation Rate per Area,Electric Equipment Electricity Rate,People Occupant Count,Site Outdoor Air Wetbulb Temperature,Site Outdoor Air Humidity Ratio
 08/06  13:00:00,17.2,382.125,367.5625,40.8125,0,0,15.14362105,0.010150839
 08/06  14:00:00,17.8,377.125,329.9375,150.625,0,0,13.81817762,0.008428772
 08/06  15:00:00,16.1,373,244.625,52.375,0,0,12.54597011,0.007784201
 08/06  16:00:00,15.6,370.5,237.4375,8,0,0,11.87311066,0.00730857
 08/06  17:00:00,16.1,370.875,148.0625,45.125,0,0,12.08329253,0.007314007
 08/06  18:00:00,16.7,352.625,95.1875,190.0625,0,0,12.00849357,0.006992295
 08/06  19:00:00,15.6,331,29.1875,115.6875,0,0,11.52984992,0.006967472
 08/06  20:00:00,13.9,320.625,0,0,0,0,11.10984844,0.007253897
 08/06  21:00:00,12.8,318.625,0,0,0,0,11.19501631,0.00778965
 08/06  22:00:00,12.8,321.5,0,0,0,0,11.58122869,0.008161651
 08/06  23:00:00,12.2,321.125,0,0,0,0,11.28472055,0.008116232
 08/06  24:00:00,12.2,315,0,0,0,0,10.91043214,0.007751016
 08/07  01:00:00,11.7,320.125,0,0,0,0,10.79942387,0.007849564
 08/07  02:00:00,12.8,334.375,0,0,0,0,11.86706094,0.008446909
 08/07  03:00:00,12.8,340,0,0,0,0,11.58122869,0.008161651
 08/07  04:00:00,11.7,325.625,0,0,0,0,9.58609708,0.006703518
 08/07  05:00:00,11.7,321.375,3.875,31.625,0,0,10.15224744,0.007231944
 08/07  06:00:00,12.8,317.75,34.75,299.125,0,0,10.90319694,0.007497051
 08/07  07:00:00,15.6,325.25,70.5,578.625,0,0,12.43891849,0.007861837
 08/07  08:00:00,17.2,335.75,106.0625,665,224,2.3333345,12.43883859,0.007212863
 08/07  09:00:00,19.4,343.625,127.9375,729,224,8.458338,12.8245311,0.006704968
 08/07  10:00:00,20,351.375,172.875,723,0,1.45833345,13.30875331,0.006962307
 08/07  11:00:00,20.6,360.875,243.6875,622.75,224,2.625,13.64681116,0.007072832
 08/07  12:00:00,20.6,371.25,357.0625,319.9375,0,0.875,13.35243219,0.006761975
 08/07  13:00:00,21.7,375,280.375,323.9375,224,10.5,14.06955829,0.007073519
 08/07  14:00:00,20.6,370,230.1875,699.0625,0,8.166669,14.08271228,0.007539695
 08/07  15:00:00,20.6,367.625,166.625,687.5,0,0,14.65360124,0.008163259
 08/07  16:00:00,20,360.5,150.25,615.875,0,0,14.42639733,0.008171271
 08/07  17:00:00,20,361.625,148.6875,363.5625,0,0,14.15046256,0.007870374
 08/07  18:00:00,19.4,355,64.25,410.4375,0,0,13.92020584,0.007868688
 08/07  19:00:00,17.2,335.875,20.3125,148.375,0,0,13.04802363,0.007850507
 08/07  20:00:00,15.6,323.625,0,0,0,0,12.4363207,0.007877888
 08/07  21:00:00,14.4,317.875,0,0,0,0,11.88281348,0.007812027
 08/07  22:00:00,13.9,314.75,0,0,0,0,12.03643602,0.008172548
 08/07  23:00:00,13.3,312.125,0,0,0,0,11.37172788,0.007757264
 08/07  24:00:00,12.8,309.125,0,0,0,0,10.90155067,0.007512364
 08/08  01:00:00,13.3,310.5,0,0,0,0,11.66859745,0.008060158
 08/08  02:00:00,13.3,312,0,0,0,0,11.66859745,0.008060158
 08/08  03:00:00,12.8,310.125,0,0,0,0,11.19570476,0.007781707
 08/08  04:00:00,11.7,304.625,0,0,0,0,9.58609708,0.006703518
 08/08  05:00:00,11.7,302.625,4.25,20.5,0,0,10.15224744,0.007231944
 08/08  06:00:00,12.8,306.75,37.75,214,0,0,11.19570476,0.007781707
 08/08  07:00:00,15.6,317.125,72.375,500.5,224,5.833338,12.65976151,0.008097635
 08/08  08:00:00,18.3,329.5,101.625,666.375,224,5.833338,13.76274981,0.008142613
 08/08  09:00:00,20.6,340.25,135.9375,734.9375,224,2.041669,14.36960511,0.007851323
 08/08  10:00:00,22.8,358.375,229.125,620,0,1.7500035,15.72352329,0.008461545
 08/08  11:00:00,23.9,385.125,356,401.5625,0,0,16.12933933,0.008477584
 08/08  12:00:00,23.3,382.875,304.5,569,0,0,15.32495596,0.007812797
 08/08  13:00:00,25,383.125,275.9375,545.5625,224,3.5,16.48979101,0.008459268
 08/08  14:00:00,23.9,393,316.9375,229.4375,0,3.5,16.12651977,0.008486247
 08/08  15:00:00,23.9,402.25,338.8125,134.6875,0,0,16.6137784,0.009060238
 08/08  16:00:00,24.4,402.875,239.8125,178.1875,0,0,17.0171284,0.009349882
 08/08  17:00:00,22.8,391.625,186,128.0625,0,0,16.33410226,0.009195873
 08/08  18:00:00,22.8,390.375,107.375,73,0,0,16.78704201,0.009734707
 08/08  19:00:00,19.4,394.875,14.625,6,0,0,16.24484666,0.010487315
 08/08  20:00:00,18.9,394.75,0,0,0,0,16.39114778,0.010868204
 08/08  21:00:00,17.2,387.75,0,0,0,0,15.48057006,0.010500803
 08/08  22:00:00,17.2,384,0,0,0,0,15.14593482,0.010119673
 08/08  23:00:00,17.2,385.25,0,0,0,0,16.13798722,0.011264445
 08/08  24:00:00,17.2,386,0,0,0,0,16.13798722,0.011264445
 08/09  01:00:00,17.2,374.125,0,0,0,0,16.13798722,0.011264445
 08/09  02:00:00,17.8,380.75,0,0,0,0,16.38818617,0.011310328
 08/09  03:00:00,17.8,388.375,0,0,0,0,16.05180509,0.010913474
 08/09  04:00:00,16.1,361.75,0,0,0,0,14.1103713,0.009416153
 08/09  05:00:00,15.6,339.75,4.75,14.875,0,0,14.58516416,0.010144713
 08/09  06:00:00,15.6,333.5,39.4375,181.8125,0,0,14.89376545,0.010477854
 08/09  07:00:00,18.3,340.125,76.375,467.625,112,1.75,16.1847417,0.010825655
 08/09  08:00:00,21.1,356.25,140,508.3125,0,5.25,16.88118541,0.010490241
 08/09  09:00:00,22.8,361.125,144.5625,729.25,0,0,17.82403744,0.010939403
 08/09  10:00:00,25,367.5,168.5625,770.1875,0,0,18.81458955,0.011284061
 08/09  11:00:00,26.1,379.5,182.9375,740.5625,0,0,18.92073627,0.010964501
 08/09  12:00:00,26.7,387.75,237.6875,603.4375,224,5.25,18.19119942,0.009782033
 08/09  13:00:00,25.6,407.5,309.3125,175.8125,224,9.9166655,18.17320686,0.010215001
 08/09  14:00:00,27.2,423.625,368.9375,167.3125,0,6.1249965,18.58748424,0.010078311
 08/09  15:00:00,25,414.5,360.1875,153.8125,0,0,18.49606091,0.010874013
 08/09  16:00:00,24.4,405.75,197.6875,215,0,0,18.61447865,0.011275342
 08/09  17:00:00,23.3,406.25,156.625,86.75,0,0,17.96764824,0.010911214
 08/09  18:00:00,22.8,399.5,78.0625,91.8125,0,0,17.53290319,0.010591331
 08/09  19:00:00,21.1,395,17.1875,9.75,0,0,17.14705277,0.01082471
 08/09  20:00:00,20,383.125,0,0,0,0,17.17241318,0.011313297
 08/09  21:00:00,18.9,363.5,0,0,0,0,16.39474674,0.010823797
 08/09  22:00:00,19.4,347.875,0,0,0,0,16.24939424,0.01044449
 08/09  23:00:00,17.8,338,0,0,0,0,15.37013151,0.01007999
 08/09  24:00:00,17.8,335,0,0,0,0,15.37013151,0.01007999
 08/10  01:00:00,17.8,335,0,0,0,0,15.37013151,0.01007999
 08/10  02:00:00,17.8,342.5,0,0,0,0,15.7143434,0.01047421
 08/10  03:00:00,17.2,347,0,0,0,0,15.14977851,0.010068153
 08/10  04:00:00,17.2,346.375,0,0,0,0,14.46961733,0.009311199
 08/10  05:00:00,16.7,344.75,4.625,4.125,0,0,14.67870489,0.009748935
 08/10  06:00:00,17.2,336.5,45.9375,76.125,0,0,15.1505491,0.010057911
 08/10  07:00:00,19.4,338.875,103.375,293.4375,224,2.0416655,16.25279704,0.0104126
 08/10  08:00:00,22.2,351.75,154.9375,469.9375,0,6.1249965,17.5858785,0.01085384
 08/10  09:00:00,24.4,364.5,202.5625,564.125,0,0,18.62213243,0.011229427
 08/10  10:00:00,25.6,380.875,267.0625,539.3125,0,0,19.65207386,0.012078357
 08/10  11:00:00,26.7,391.125,284.4375,581.75,0,0,19.42653831,0.011320412
 08/10  12:00:00,27.2,391.75,307.625,566.125,224,9.6250035,19.83806466,0.011676039
 08/10  13:00:00,27.8,396.625,334.875,493.25,224,6.416669,18.88629025,0.01017195
 08/10  14:00:00,28.3,406.875,344.1875,440.1875,0,3.2083345,19.46544621,0.010736444
 08/10  15:00:00,28.3,419.75,305.25,229.5625,224,0.2916655,19.27725506,0.01048832
 08/10  16:00:00,25,420,141.6875,66.5625,44.8,1.5749965,18.81864702,0.011261038
 08/10  17:00:00,22.2,416.375,85.0625,7.1875,0,0.7,19.60508302,0.013466502
 08/10  18:00:00,21.1,411.625,38.0625,0.25,0,0,18.57483166,0.012572595
 08/10  19:00:00,19.4,403.375,19.75,0,224,1.166662,17.92953556,0.012462232
 08/10  20:00:00,20,401.25,0,0,224,1.166662,17.78861879,0.012035048
 08/10  21:00:00,21.1,405.75,0,0,0,0.8749965,18.19391187,0.012085877
 08/10  22:00:00,20.6,394.25,0,0,0,0,18.10750682,0.012171734
 08/10  23:00:00,19.4,378.5,0,0,0,0,17.57918738,0.012011924
 08/10  24:00:00,18.9,365.25,0,0,0,0,16.7524903,0.011213239
 08/11  01:00:00,18.3,351.25,0,0,0,0,16.53104306,0.011210928
 08/11  02:00:00,17.8,344.125,0,0,0,0,16.39071613,0.011252638
 08/11  03:00:00,17.2,337.375,0,0,0,0,16.13990699,0.011206993
 08/11  04:00:00,16.7,332.125,0,0,0,0,15.65488833,0.010839996
 08/11  05:00:00,16.1,332.875,3.625,17.125,0,0,15.07244232,0.010426689
 08/11  06:00:00,16.1,339.625,31.5,199,0,0,15.79569434,0.011252324
 08/11  07:00:00,20,351.125,54.875,531.8125,224,2.625,18.15128772,0.012464261
 08/11  08:00:00,23.9,362.875,85,691.75,224,3.5,19.08719254,0.012040267
 08/11  09:00:00,24.4,375.75,137.0625,652.3125,0,0.875,18.62213243,0.011229427
 08/11  10:00:00,26.7,390.375,170.875,701.3125,0,0,19.08249926,0.010868717
 08/11  11:00:00,26.7,397.875,240,538.125,224,0.8749965,19.08249926,0.010868717
 08/11  12:00:00,22.2,392.125,305.375,273.0625,224,2.9166655,18.27613665,0.011717771
 08/11  13:00:00,25.6,416.75,169.6875,55.5625,224,4.3749965,19.96608129,0.012515992
 08/11  14:00:00,22.2,420.25,228.3125,63.3125,0,1.1666655,17.5858785,0.01085384
 08/11  15:00:00,22.8,403.25,241.4375,323.125,0,0,18.81562509,0.012173796
 08/11  16:00:00,24.4,388,151.25,544.5,0,0,19.22645609,0.012043387
 08/11  17:00:00,25.6,382.625,80.5,586.0625,0,0,19.64828375,0.012103033
 08/11  18:00:00,24.4,380.5,54.4375,397.625,0,0,20.25730278,0.013446254
 08/11  19:00:00,22.2,370.25,18.75,122.5,0,0,18.27351007,0.011741721
 08/11  20:00:00,20,355,0,0,0,0,17.78786708,0.012047353
 08/11  21:00:00,18.9,345.25,0,0,0,0,17.44860935,0.012072274
 08/11  22:00:00,17.8,344.25,0,0,0,0,17.05016914,0.012043709
 08/11  23:00:00,17.8,353.125,0,0,0,0,17.05016914,0.012043709
 08/11  24:00:00,18.3,358.625,0,0,0,0,17.54013879,0.012436116
 08/12  01:00:00,17.2,354,0,0,0,0,15.81326489,0.010837972
 08/12  02:00:00,17.2,351.625,0,0,0,0,16.46197609,0.011599358
 08/12  03:00:00,17.2,350.125,0,0,0,0,16.46197609,0.011599358
 08/12  04:00:00,16.1,342.75,0,0,0,0,15.38444391,0.010791258
 08/12  05:00:00,16.7,338.375,0,0,0,0,15.97232121,0.011219273
 08/12  06:00:00,16.1,334.25,41.25,41.8125,0,0,14.11345689,0.009377844
 08/12  07:00:00,20,342.625,114.25,214.0625,0,0,17.78861879,0.012035048
 08/12  08:00:00,23.3,359,174.1875,385.625,0,0,19.26641833,0.01255528
 08/12  09:00:00,25,370,224.8125,499.875,0,0,19.44410153,0.012081022
 08/12  10:00:00,26.1,376.125,266.5625,559.5625,0,0,19.42534916,0.011597799
 08/12  11:00:00,27.2,388.625,315.0625,534.125,0,0,19.48656523,0.011221338
 08/12  12:00:00,26.7,397.5,350.4375,478,0,0,19.07506199,0.010901994
 08/12  13:00:00,28.3,404.625,389.875,378.1875,0,0,19.83521433,0.011244749
 08/12  14:00:00,21.7,410.5,404.0625,145.375,0,0,18.74770153,0.012573354
 08/12  15:00:00,20.6,395.125,278.1875,178.75,0,0,17.72892951,0.011736729
 08/12  16:00:00,21.1,384.375,253.1875,160.625,0,0,19.19613761,0.013426683
 08/12  17:00:00,20,387.75,181.75,44.9375,0,0,17.17241318,0.011313297
 08/12  18:00:00,20,396.875,75.75,3.6875,0,0,17.41965468,0.011616575
 08/12  19:00:00,20.6,394.75,22.9375,0.6875,0,0,16.69857446,0.010491177
 08/12  20:00:00,18.9,369.75,0,0,0,0,16.74868787,0.011270666
 08/12  21:00:00,18.3,354.5,0,0,0,0,15.83443795,0.010428635
 08/12  22:00:00,17.8,349.25,0,0,0,0,16.05307315,0.010891153
 08/12  23:00:00,16.7,341.375,0,0,0,0,15.65334761,0.010884337
 08/12  24:00:00,16.7,338,0,0,0,0,15.65334761,0.010884337
 08/13  01:00:00,16.7,333,0,0,0,0,15.00522522,0.010157251
 08/13  02:00:00,15.6,326.875,0,0,0,0,14.58516416,0.010144713
 08/13  03:00:00,16.1,333.125,0,0,0,0,14.75410132,0.010125
 08/13  04:00:00,15.6,338.625,0,0,0,0,14.58516416,0.010144713
 08/13  05:00:00,15,332.125,0,0,0,0,14.00276571,0.009755051
 08/13  06:00:00,16.1,327.375,38.625,124.875,0,0,14.43407571,0.009770377
 08/13  07:00:00,18.3,335.125,82.25,403.6875,0,0,16.86953197,0.011666431
 08/13  08:00:00,21.7,350.625,119.25,578.0625,0,0,18.35357297,0.012079771
 08/13  09:00:00,23.9,363.875,148.4375,678.75,0,0,19.37142344,0.012487726
 08/13  10:00:00,25,370.5,170,740.6875,0,0,19.12747705,0.011706615
 08/13  11:00:00,26.7,377.625,182.5,773.25,0,0,19.92163265,0.012073001
 08/13  12:00:00,27.2,383.5,208.0625,734.4375,0,0,20.68115188,0.012910339
 08/13  13:00:00,28.3,400,283.875,552.875,0,0,21.78836369,0.014051856
 08/13  14:00:00,27.2,402.125,275.75,527.625,0,0,20.6791477,0.01292361
 08/13  15:00:00,27.2,401.75,250.5,403.5,0,0,20.33827509,0.012465617
 08/13  16:00:00,27.8,405.875,215.75,398.8125,0,0,20.31864271,0.01218829
 08/13  17:00:00,26.1,398.875,176.75,208.4375,0,0,19.41245306,0.011669263
 08/13  18:00:00,25.6,419,53.875,18.9375,0,0,19.63688293,0.01217767
 08/13  19:00:00,19.4,413.375,12.5625,0.9375,0,0,18.61686691,0.013408749
 08/13  20:00:00,20,402.875,0,0,0,0,18.85649633,0.013483899
 08/13  21:00:00,20,396.5,0,0,0,0,18.14630068,0.01256681
 08/13  22:00:00,21.1,402,0,0,0,0,18.18803998,0.012160407
 08/13  23:00:00,21.1,400.5,0,0,0,0,17.53955448,0.011345786
 08/13  24:00:00,21.1,402.875,0,0,0,0,17.54078455,0.011334152
 08/14  01:00:00,21.1,407.625,0,0,0,0,18.18803998,0.012160407
 08/14  02:00:00,21.1,408,0,0,0,0,18.18803998,0.012160407
 08/14  03:00:00,21.1,408,0,0,0,0,18.18803998,0.012160407
 08/14  04:00:00,20,404.875,0,0,0,0,18.14630068,0.01256681
 08/14  05:00:00,19.4,401.125,0,0,0,0,17.92653746,0.012539128
 08/14  06:00:00,19.4,398.75,34.125,0.9375,0,0,17.21845086,0.011658152
 08/14  07:00:00,21.1,404.875,95.875,1,0,0,18.56979926,0.012650186
 08/14  08:00:00,21.1,409,180.8125,0.8125,224,2.3333345,18.56979926,0.012650186
 08/14  09:00:00,22.2,413.375,235.75,20.875,224,8.458338,19.59926725,0.013563697
 08/14  10:00:00,25,419.125,279.1875,99.9375,0,1.45833345,20.79105146,0.014034414
 08/14  11:00:00,25.6,423.5,362.375,96,224,2.625,21.33276177,0.01455624
 08/14  12:00:00,25.6,425,255.0625,95.375,0,0.875,21.33276177,0.01455624
 08/14  13:00:00,23.9,423.75,326.0625,18.125,224,10.5,18.77732702,0.011764824
 08/14  14:00:00,23.3,422.375,320.875,34.5,0,8.166669,19.53752579,0.013019986
 08/14  15:00:00,20,408.875,178.1875,6.75,0,0,17.41607916,0.011664343
 08/14  16:00:00,19.4,400.375,218.4375,7.125,0,0,18.27339331,0.012993908
 08/14  17:00:00,20.6,405,136.9375,1.6875,0,0,19.08001338,0.013555691
 08/14  18:00:00,20,405.5,43.4375,1.5625,0,0,18.50273455,0.013051889
 08/14  19:00:00,20,405.25,10.75,0.125,0,0,19.66182352,0.01458729
 08/14  20:00:00,20,398.5,0,0,0,0,19.66182352,0.01458729
 08/14  21:00:00,19.4,398.375,0,0,0,0,18.61608945,0.013450261
 08/14  22:00:00,19.4,396,0,0,0,0,14.71323788,0.008757054
 08/14  23:00:00,17.8,373,0,0,0,0,16.71935429,0.011743828
 08/14  24:00:00,17.2,353.5,0,0,0,0,16.13682765,0.0112992
 08/15  01:00:00,17.2,345.875,0,0,0,0,15.47801772,0.010543994
 08/15  02:00:00,17.2,352.75,0,0,0,0,16.88524159,0.01220783
 08/15  03:00:00,17.2,369.25,0,0,0,0,16.45985847,0.011694949
 08/15  04:00:00,16.7,365.375,0,0,0,0,16.38947649,0.011819504
 08/15  05:00:00,17.8,379,0,0,0,0,17.48027634,0.012675852
 08/15  06:00:00,18.3,391.625,27.9375,7.3125,0,0,16.86751151,0.011714456
 08/15  07:00:00,19.4,390.75,77.5625,36.625,224,5.833338,18.61608945,0.013450261
 08/15  08:00:00,20.6,385,188.0625,87.875,224,5.833338,19.08001338,0.013555691
 08/15  09:00:00,22.2,392,267.0625,206.5,224,2.041669,20.24138443,0.014457019
 08/15  10:00:00,23.9,403,291.125,161.8125,0,1.7500035,20.5035388,0.014108042
 08/15  11:00:00,23.9,406,347.6875,216.5625,0,0,20.5035388,0.014108042
 08/15  12:00:00,24.4,407.875,331.6875,117.0625,0,0,20.53677242,0.013944762
 08/15  13:00:00,22.8,415.25,276.625,53.75,224,3.5,19.49145383,0.01318239
 08/15  14:00:00,22.8,412.75,297.75,161.3125,0,3.5,20.16060997,0.014093275
 08/15  15:00:00,22.8,415.875,304,27.25,0,0,19.76113458,0.013546431
 08/15  16:00:00,23.3,415,210.625,75.3125,0,0,20.22460778,0.013971877
 08/15  17:00:00,21.7,399.5,189.125,110.8125,0,0,18.74185321,0.012651106
 08/15  18:00:00,20.6,393.25,82.125,24.5,0,0,18.09992592,0.012284571
 08/15  19:00:00,20,398.375,10,1.9375,0,0,17.41518328,0.011676346
 08/15  20:00:00,20,401,0,0,0,0,17.41518328,0.011676346
 08/15  21:00:00,19.4,399.125,0,0,0,0,16.85649565,0.011230106
 08/15  22:00:00,18.9,378,0,0,0,0,16.74639479,0.011305405
 08/15  23:00:00,18.3,349.125,0,0,0,0,16.52661332,0.011291555
 08/15  24:00:00,17.2,350.25,0,0,0,0,16.13759792,0.011276006
 08/16  01:00:00,16.1,345.75,0,0,0,0,15.06934813,0.010512282
 08/16  02:00:00,15,328.375,0,0,0,0,14.30486046,0.010116519
 08/16  03:00:00,15,322,0,0,0,0,14.00198572,0.009775027
 08/16  04:00:00,15,334.5,0,0,0,0,14.30512884,0.010106156
 08/16  05:00:00,15,340.75,0,0,0,0,13.6955659,0.009444245
 08/16  06:00:00,15.6,350,35.4375,15.5625,0,0,13.95687093,0.009477474
 08/16  07:00:00,17.8,368.5,92.625,30.125,112,1.75,15.366512,0.010121255
 08/16  08:00:00,18.9,381,202.125,24,0,5.25,16.74792573,0.011282222
 08/16  09:00:00,20.6,380.25,232.9375,148.1875,0,0,17.0866909,0.01098465
 08/16  10:00:00,21.7,374.25,272.3125,356.25,0,0,16.71779475,0.010082526
 08/16  11:00:00,22.2,380.125,267.6875,461.6875,0,0,16.866401,0.010053613
 08/16  12:00:00,21.7,383.125,311.5625,452.75,224,5.25,16.4357701,0.009746771
 08/16  13:00:00,23.3,381.375,294.75,529.25,224,9.9166655,17.96221997,0.010944758
 08/16  14:00:00,22.8,386,234.5,579.5625,0,6.1249965,17.81894613,0.010973036
 08/16  15:00:00,23.3,379.625,162.1875,679.875,0,0,17.66518079,0.010573731
 08/16  16:00:00,22.8,371.5,121.125,651.8125,0,0,16.79129502,0.009714794
 08/16  17:00:00,22.2,368.75,93,559.8125,0,0,16.866401,0.010053613
 08/16  18:00:00,21.1,364.875,54.5625,374.25,0,0,16.87671673,0.010522469
 08/16  19:00:00,20.6,361.125,17.4375,92.125,0,0,16.69580429,0.010512665
 08/16  20:00:00,19.4,356.25,0,0,0,0,16.24598763,0.010476576
 08/16  21:00:00,18.3,347.75,0,0,0,0,15.83353707,0.010439302
 08/16  22:00:00,17.8,342.75,0,0,0,0,15.71204664,0.010506357
 08/16  23:00:00,15,327,0,0,0,0,12.1143877,0.007779638
 08/16  24:00:00,13.9,314.25,0,0,0,0,10.79838845,0.006927092
 08/17  01:00:00,14.4,313.25,0,0,0,0,11.03289052,0.006948159
 08/17  02:00:00,14.4,314,0,0,0,0,11.03289052,0.006948159
 08/17  03:00:00,13.3,311.5,0,0,0,0,10.87213696,0.007244606
 08/17  04:00:00,12.2,305.625,0,0,0,0,9.565407181,0.006456376
 08/17  05:00:00,12.2,303,0,0,0,0,9.566593959,0.006449833
 08/17  06:00:00,13.9,308.625,37.875,19.6875,0,0,11.11583616,0.007217096
 08/17  07:00:00,17.2,333.875,93.5625,124.125,224,2.0416655,12.8140413,0.007559671
 08/17  08:00:00,19.4,345.125,174.4375,357,0,6.1249965,16.86276785,0.011149925
 08/17  09:00:00,21.7,360.875,260.9375,378.5,0,0,18.09190769,0.011706608
 08/17  10:00:00,23.3,377.875,301.5625,487.375,0,0,18.26449056,0.011258501
 08/17  11:00:00,23.9,381.375,315.6875,516.1875,0,0,17.88444491,0.010531221
 08/17  12:00:00,25,380.375,325.8125,564.5,224,9.6250035,17.01993608,0.009016981
 08/17  13:00:00,25.6,381.25,326.4375,537.9375,224,6.416669,16.97678388,0.00871747
 08/17  14:00:00,25,382.625,315.0625,529.625,0,3.2083345,17.01993608,0.009016981
 08/17  15:00:00,24.4,379.25,242.375,545.375,224,0.2916655,17.03522923,0.009283323
 08/17  16:00:00,23.9,367.625,198.25,470.4375,44.8,1.5749965,16.62930882,0.009004979
 08/17  17:00:00,22.8,358.25,143.375,329.5625,0,0.7,16.04512351,0.008774302
 08/17  18:00:00,21.7,353.5,80.1875,144.625,0,0,16.16083982,0.009363512
 08/17  19:00:00,20.6,349.5,21.125,12.625,224,1.166662,16.03997997,0.009678091
 08/17  20:00:00,18.9,343.625,0,0,224,1.166662,16.15717606,0.010520077
 08/17  21:00:00,18.3,339.125,0,0,0,0.8749965,15.8371396,0.010396762
 08/17  22:00:00,17.8,336.125,0,0,0,0,15.37193146,0.010059483
 08/17  23:00:00,16.7,331.25,0,0,0,0,14.67947555,0.009739023
 08/17  24:00:00,17.2,329,0,0,0,0,13.30134076,0.008037315
 08/18  01:00:00,15,320.25,0,0,0,0,10.79411601,0.006430326
 08/18  02:00:00,13.9,315,0,0,0,0,12.64223112,0.008715197
 08/18  03:00:00,13.3,313.75,0,0,0,0,12.35507922,0.00866965
 08/18  04:00:00,13.3,313,0,0,0,0,12.64182106,0.008962802
 08/18  05:00:00,13.3,313,0,0,0,0,12.64182106,0.008962802
 08/18  06:00:00,14.4,315.5,26.25,264.1875,0,0,12.81986371,0.008691597
 08/18  07:00:00,18.3,328.875,50.375,583.75,224,2.625,14.6448338,0.009016962
 08/18  08:00:00,20.6,342.25,75.5625,722.875,224,3.5,15.22913396,0.00871684
 08/18  09:00:00,22.8,362.875,109.125,728.6875,0,0.875,18.11820089,0.011241241
 08/18  10:00:00,23.9,376.125,117.5625,771.6875,0,0,18.19512854,0.010880654
 08/18  11:00:00,25,379.25,131.875,812.25,224,0.8749965,17.02552479,0.008998686
 08/18  12:00:00,25,380,139.375,816.75,224,2.9166655,17.36125823,0.009404675
 08/18  13:00:00,25,376.875,117.4375,830.8125,224,4.3749965,17.36125823,0.009404675
 08/18  14:00:00,24.4,373.125,99.1875,830.3125,0,1.1666655,16.87703194,0.009068656
 08/18  15:00:00,24.4,367.625,94.625,819.0625,0,0,16.87438323,0.009077866
 08/18  16:00:00,24.4,365,81.4375,785.5,0,0,16.87438323,0.009077866
 08/18  17:00:00,23.3,360,63.1875,690.25,0,0,15.66814461,0.00812289
 08/18  18:00:00,22.2,353.875,41.625,476,0,0,15.24958351,0.008113248
 08/18  19:00:00,20.6,347.625,11.5625,96.25,0,0,14.94541269,0.008432466
 08/18  20:00:00,19.4,342.5,0,0,0,0,15.37124635,0.009418184
 08/18  21:00:00,18.3,337.875,0,0,0,0,14.88280086,0.009323941
 08/18  22:00:00,18.3,336.625,0,0,0,0,15.24417682,0.00972979
 08/18  23:00:00,16.1,330.75,0,0,0,0,14.75563032,0.010094039
 08/18  24:00:00,16.1,327,0,0,0,0,14.4359985,0.009740518
 08/19  01:00:00,14.4,322,0,0,0,0,13.71837751,0.009676574
 08/19  02:00:00,13.9,317.125,0,0,0,0,13.22854685,0.009363271
 08/19  03:00:00,13.9,316,0,0,0,0,13.22854685,0.009363271
 08/19  04:00:00,13.3,314.75,0,0,0,0,13.01931225,0.009392231
 08/19  05:00:00,13.9,315.875,0,0,0,0,13.61405369,0.009782296
 08/19  06:00:00,14.4,318.25,33.9375,114.5625,0,0,13.71811184,0.009686451
 08/19  07:00:00,17.8,329.625,77.25,392.375,0,0,15.71281441,0.010495619
 08/19  08:00:00,20.6,344.125,114.4375,580.6875,0,0,17.08914793,0.010962181
 08/19  09:00:00,22.8,356.5,143.0625,671.4375,0,0,18.10714729,0.011321845
 08/19  10:00:00,24.4,374.75,184.5625,646.4375,0,0,17.98744521,0.010506077
 08/19  11:00:00,25,382.375,284.5625,567.625,0,0,17.84018863,0.010086381
 08/19  12:00:00,25.6,388.25,270.6875,573.25,0,0,18.16319748,0.01025687
 08/19  13:00:00,25.6,402.625,345.3125,349.5625,0,0,18.16319748,0.01025687
 08/19  14:00:00,26.1,407.75,311.1875,350.5625,0,0,18.90896141,0.011020802
 08/19  15:00:00,26.1,407.625,284.25,230.75,0,0,19.07483216,0.011252361
 08/19  16:00:00,25.6,405.5,236.25,160,0,0,18.65887641,0.010918241
